"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"Oct 22, 2025 @ 13:59:42.968",1,1,"1leBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,37967,37967,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.968014', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /login HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /login HTTP/1.1"" 404 -","""GET /login HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.968",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.957",1,1,"6VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.957785', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwinnt%2fwin.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwinnt%2fwin.ini HTTP/1.1"" 404 -","""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwinnt%2fwin.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.957",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.943",1,1,"1VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,37967,37967,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.943267', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwindows%2fwin.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwindows%2fwin.ini HTTP/1.1"" 404 -","""GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwindows%2fwin.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.943",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.926",1,1,"6FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.926088', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin%2eini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin%2eini HTTP/1.1"" 404 -","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin%2eini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.926",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.909",1,1,"51eBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.909586', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin%2eini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin%2eini HTTP/1.1"" 404 -","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin%2eini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.909",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.865",1,1,"5leBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.865957', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin.ini HTTP/1.1"" 404 -","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.865",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.850",1,1,"5VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.850611', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini HTTP/1.1"" 404 -","""GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.850",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.838",1,1,"5FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.838846', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /hc/admin/login/ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /hc/admin/login/ HTTP/1.1"" 404 -","""GET /hc/admin/login/ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.838",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.827",1,1,"41eBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.827393', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","""GET /..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.827",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.809",1,1,"4leBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.809297', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -","""GET /..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.809",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.787",1,1,"4VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.787966', 'src_ip': '148.226.8.121', 'payload_printable': '""GET ..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET ..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","""GET ..\..\..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.787",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.700",1,1,"4FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.700650', 'src_ip': '148.226.8.121', 'payload_printable': '""GET ..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET ..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -","""GET ..\..\..\..\..\..\..\..\..\..\windows\win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.700",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.687",1,1,"31eBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.687903', 'src_ip': '148.226.8.121', 'payload_printable': '""GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -","""GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.687",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.673",1,1,"3leBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.673807', 'src_ip': '148.226.8.121', 'payload_printable': '""GET ../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET ../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -","""GET ../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.673",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.660",1,1,"3VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.660805', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -","""GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.660",Ciscoasa,Ciscoasa,"-","-"
